idx	cutoff_idx
2323	[20, 55, 50, 51, 18, 53, 44]
2324	[6, 17, 18, 5, 23]
2325	[28, 23, 22, 5, 8]
2326	[20, 10, 13]
2327	[19, 42, 28, 40]
2328	[15, 45, 7, 44, 64, 14]
2329	[31, 49, 19, 16, 33]
2330	[10, 23, 6, 48, 47, 26]
2331	[22, 28, 35, 44]
2332	[14, 64, 66, 67, 5, 25, 15]
2333	[25, 15, 49, 13, 27]
2334	[12, 1]
2335	[5, 26, 20]
2336	[19, 13, 38, 42]
2337	[12, 57, 58, 33, 46, 54]
2338	[60, 59, 3, 5, 26, 1]
2339	[45, 37, 16, 51, 12]
2340	[3, 21, 17]
2341	[3, 2, 1, 25]
2342	[19, 33, 40, 34]
2343	[48, 12, 42, 43, 13]
2344	[13, 11, 9, 52, 12, 2]
2345	[39, 12, 11, 38]
2346	[18, 8, 33, 40, 27]
2347	[36, 8, 43, 7, 44]
2348	[45, 52, 46, 44, 35]
2349	[24, 40, 23, 5, 9, 7]
2350	[37, 6, 26, 14]
2351	[11, 31, 24, 9]
2352	[8, 15, 9, 40, 7, 41]
2353	[34, 8, 7, 4]
2354	[41, 35, 21, 9]
2355	[15, 43, 16, 17, 44]
2356	[6, 28, 1]
2357	[64, 66, 47, 65, 17, 61, 20]
2358	[9, 13, 52, 24, 16]
2359	[71, 17, 59, 52, 15, 57, 9]
2360	[20, 46, 10, 36, 14, 19]
2361	[14, 44, 15, 45, 3, 16]
2362	[22, 2, 25, 12, 16]
2363	[4, 14]
2364	[12, 36, 37, 4]
2365	[9, 48, 10, 11, 32]
2366	[22, 56, 55, 27, 60, 23, 31]
2367	[3, 4, 26, 41]
2368	[62, 30, 65, 33, 63, 23, 31]
2369	[12, 16, 18, 42]
2370	[57, 14, 15, 17, 46, 53]
2371	[21, 51, 53, 23, 20, 54]
2372	[28, 2, 33, 1]
2373	[12, 14, 11]
2374	[27, 6, 8]
2375	[8, 13, 16, 4]
2376	[34, 23, 45, 11, 17]
2377	[34, 4, 32, 11]
2378	[14, 47, 20, 19, 7]
2379	[13, 18, 29, 12]
2380	[15, 35, 14, 22, 36]
2381	[22, 1, 32, 28]
2382	[12, 5, 39, 8]
2383	[15, 24, 30, 2]
2384	[49, 51, 1, 44, 39, 53, 8]
2385	[6, 24, 5]
2386	[8, 7, 32]
2387	[48, 46, 22, 45, 50]
2388	[19, 20, 5, 15]
2389	[20, 21, 2]
2390	[52, 47, 16, 28, 46]
2391	[10, 12, 33]
2392	[26, 52, 42, 9, 11]
2393	[3, 31, 5, 33, 30]
2394	[42, 11, 46, 21, 23]
2395	[14, 4, 27, 5]
2396	[23, 24, 26, 25]
2397	[48, 53, 20, 38, 54]
2398	[15, 8]
2399	[7, 1, 22, 23]
2400	[46, 26, 33, 10, 25, 5]
2401	[24, 25, 5]
2402	[27, 12, 23, 8]
2403	[8, 18]
2404	[54, 38, 23, 10, 9, 28]
2405	[3, 32, 46, 34, 4, 30]
2406	[18, 22]
2407	[11, 54, 23, 41, 40, 24]
2408	[1, 2, 32, 45, 31]
2409	[20, 48, 14, 17, 45]
2410	[11, 2, 19, 10, 33]
2411	[52, 19, 54, 49, 16, 59]
2412	[10, 9, 23]
2413	[40, 7, 4, 6, 39]
2414	[11, 36, 12, 32]
2415	[10, 11, 41, 37]
2416	[6, 28, 9]
2417	[10, 38, 9, 22]
2418	[23, 27, 49, 55, 51, 38]
2419	[13, 16, 44, 15, 33, 6]
2420	[32, 33, 37, 34, 5]
2421	[3, 25, 20, 37]
2422	[9, 6, 7, 2]
2423	[7, 14, 32, 33, 21]
2424	[8, 18, 11, 9, 16]
2425	[15, 17, 21, 14]
2426	[16, 22, 19, 14, 8]
2427	[8, 22, 15]
2428	[32, 5, 37, 13]
2429	[41, 46, 8, 42, 47, 9, 64]
2430	[41, 17, 4, 18]
2431	[10, 23, 51, 11, 24, 5]
2432	[50, 11, 22, 37, 12]
2433	[12, 11, 5, 13]
2434	[15, 23, 14, 2, 18]
2435	[7, 46, 8, 5, 39]
2436	[36, 33, 23, 31]
2437	[60, 66, 63, 29, 26, 32, 64]
2438	[44, 19, 20, 11]
2439	[24, 47, 48, 25, 11]
2440	[24, 57, 45, 20, 35, 19]
2441	[38, 39, 48, 49, 2, 3]
2442	[27, 2, 26, 37]
2443	[41, 39, 34, 33]
2444	[43, 3, 38, 42, 41]
2445	[33, 10, 13, 36]
2446	[46, 72, 57, 66, 24, 67, 59]
2447	[37, 39, 35, 36]
2448	[54, 18, 23, 44, 63, 3]
2449	[30, 41, 13, 42, 38]
2450	[11, 7, 15]
2451	[16, 5, 1]
2452	[41, 46, 13, 7, 47, 2]
2453	[10, 12, 27, 11, 57, 8]
2454	[28, 7, 14]
2455	[41, 17, 1, 28, 30]
2456	[45, 44, 9, 43, 3]
2457	[37, 39, 12, 13]
2458	[48, 19, 47, 50, 11]
2459	[7, 34, 47, 35, 45]
2460	[53, 49, 14, 55, 45, 20, 10]
2461	[21, 14, 51, 46, 17, 23]
2462	[23, 52, 24, 25, 53, 54]
2463	[3, 20, 39, 5]
2464	[34, 37, 22, 21]
2465	[2, 45, 50, 67, 59, 49, 71]
2466	[32, 22, 24, 5, 54, 34]
2467	[38, 6, 10, 30]
2468	[6, 7, 29, 23, 42]
2469	[35, 71, 6, 73, 72, 65, 26]
2470	[15, 6, 7]
2471	[12, 9, 42, 17, 2]
2472	[17, 49, 50, 51, 16, 18]
2473	[14, 12, 24]
2474	[2, 35, 18, 3, 26]
2475	[53, 52, 51, 22, 15, 16]
2476	[32, 30, 41, 48, 28]
2477	[31, 8, 18, 39]
2478	[37, 47, 40, 8, 45]
2479	[53, 13, 14, 36, 1, 3, 34]
2480	[53, 17, 24, 26, 47, 56]
2481	[30, 9, 29, 8]
2482	[26, 11, 36]
2483	[7, 6, 8]
2484	[46, 51, 23, 12, 18, 7]
2485	[43, 29, 17, 45, 23, 21]
2486	[36, 41, 32, 22]
2487	[34, 31, 33, 30]
2488	[9, 10, 43, 23, 42, 66]
2489	[21, 17, 15, 26, 59, 55, 64]
2490	[5, 26, 4, 25]
2491	[9, 27, 25]
2492	[44, 42, 21, 18]
2493	[5, 12, 39, 13, 6]
2494	[49, 9, 10, 19, 50, 20]
2495	[3, 5, 7, 2]
2496	[20, 17]
2497	[18, 37, 9, 12]
2498	[53, 40, 13, 34, 30]
2499	[21, 49, 19, 47, 53]
2500	[43, 23, 41, 20, 14, 21]
2501	[13, 12, 45, 20, 6]
2502	[11, 38, 8, 35, 16]
2503	[50, 14, 3, 13, 11, 12]
2504	[5, 32, 35]
2505	[17, 35, 34, 40]
2506	[22, 19, 9, 12, 24]
2507	[50, 15, 11, 47, 12]
2508	[19, 13, 33, 18, 14]
2509	[8, 9, 32]
2510	[4, 38, 11, 31, 48]
2511	[28, 18, 15, 16]
2512	[14, 27, 57, 25, 70, 62, 40]
2513	[19, 41, 51, 25, 27]
2514	[6, 39, 19, 48, 40, 14]
2515	[74, 29, 12, 57, 16, 75, 13, 83, 17]
2516	[31, 42, 45, 29, 49, 5]
2517	[13, 7, 3, 15, 14, 5]
2518	[49, 51, 62, 16, 14, 57, 59]
2519	[31, 38, 24, 45, 15]
2520	[50, 48, 20, 18, 14]
2521	[14, 12, 46, 47, 35]
2522	[17, 32, 43, 15, 2]
2523	[22, 37, 5, 12]
2524	[4, 20]
2525	[44, 17, 52, 53, 64, 18]
2526	[16, 6, 53, 46, 42, 38]
2527	[12, 35, 39, 7, 14]
2528	[7, 13, 9]
2529	[25, 54, 24, 26, 53]
2530	[1, 11, 56, 60, 62, 58]
2531	[50, 55, 41, 19, 45, 26]
2532	[48, 46, 15, 51, 13, 59]
2533	[17, 6]
2534	[50, 44, 16, 35, 48]
2535	[21, 18, 6, 19, 52, 50]
2536	[4, 22, 5]
2537	[5, 27, 8]
2538	[24, 58, 26, 56, 30, 29, 20]
2539	[25, 32, 4]
2540	[22, 48, 16, 28, 54, 14]
2541	[14, 53, 64, 16, 23, 63]
2542	[34, 35, 40, 41]
2543	[20, 56, 19, 21, 57, 55, 54]
2544	[9, 36, 31, 5, 37]
2545	[7, 27, 19, 3]
2546	[33, 17, 8, 39]
2547	[50, 21, 22, 49, 23, 20]
2548	[44, 46, 8, 10, 21, 43, 68]
2549	[7, 4, 6, 17, 18]
2550	[69, 46, 16, 8, 52, 63, 28]
2551	[22, 4]
2552	[10, 6, 22, 20]
2553	[6, 22, 5]
2554	[8, 5, 6, 24, 33, 4]
2555	[66, 64, 23, 58, 21, 45, 31]
2556	[3, 30, 31, 6, 5]
2557	[10, 22, 4, 31, 18]
2558	[43, 31, 12, 42]
2559	[3, 9, 11, 30, 38]
2560	[7, 8, 32, 31, 19]
2561	[20, 16, 53, 19, 17, 49]
2562	[45, 35, 42, 34, 47]
2563	[33, 4, 27, 31]
2564	[19, 47, 46, 20, 42]
2565	[48, 26, 23, 45, 6]
2566	[11, 38, 9, 5, 36]
2567	[31, 11, 47, 39, 37]
2568	[16, 54, 23, 53, 17, 60]
2569	[10, 12, 36, 13, 43]
2570	[6, 37, 3, 38, 8]
2571	[13, 6, 28]
2572	[46, 56, 48, 18, 16]
2573	[40, 38, 41, 15, 11]
2574	[12, 8]
